Customer_ID,Frequency,MonetaryValue,Recency
14790,10,2247.09,17
14791,1,199.70000000000002,607
14792,1,4.25,64
14793,2,569.9200000000001,21
14794,9,1007.38,3
14795,1,4.25,166
14796,27,8888.06,1
14797,1,244.85000000000002,507
14798,7,469.78,53
14799,2,84.03,51
14800,16,6485.17,48
14801,1,77.0,61
14803,2,600.28,162
14804,1,101.52000000000001,9
14805,7,465.25,15
14806,2,208.08,75
14807,2,353.89,391
14808,7,1941.0,40
14809,2,305.16,621
14810,13,2058.94,41
14811,1,131.55,387
14812,1,72.35,599
14813,4,600.78,370
14814,1,114.53,581
14815,2,638.7,37
14817,7,2565.73,200
14818,6,733.71,74
14819,4,243.41,64
14820,9,940.76,21
14821,6,903.1,367
14822,1,123.0,485
14823,3,161.83,180
14824,10,2680.96,10
14825,24,3833.14,4
14826,2,227.4,582
14828,13,6186.58,197
14829,7,1486.24,29
14830,1,162.23,53
14831,3,1128.17,680
14833,1,79.5,499
14834,7,1480.81,18
14835,2,297.0,529
14836,3,84.6,10
14837,9,3192.35,90
14838,2,345.72,423
14839,3,636.28,418
14840,2,277.8,268
14841,14,4905.28,53
14842,4,2132.66,44
14843,1,150.60000000000002,437
14844,8,3889.21,64
14846,1,261.0,427
14847,3,615.05,149
14848,1,290.4,405
14849,41,13362.52,22
14850,6,1518.11,312
14851,3,666.1800000000001,23
14852,17,4550.03,58
14853,4,382.92,24
14854,11,3501.35,78
14855,7,4664.55,119
14856,3,947.5600000000001,36
14857,6,2847.33,60
14858,1,167.54999999999998,506
14859,5,1393.94,13
14860,1,170.32,19
14861,8,1127.15,52
14862,2,784.9,26
14863,1,202.07999999999998,29
14865,3,114.72,372
14866,16,12210.81,11
14867,14,1239.38,186
14868,12,3905.56,3
14869,6,2122.65,9
14870,5,991.0,262
14871,9,868.82,3
14872,3,700.58,484
14873,2,570.13,210
14874,1,116.18,535
14875,3,2141.05,108
14876,1,119.60000000000001,561
14877,2,243.5,418
14878,25,3275.09,13
14879,1,128.59,685
14880,3,525.09,77
14881,1,248.44,20
14882,13,2513.1,27
14883,6,711.73,19
14884,1,93.1,669
14885,3,1598.12,132
14886,1,313.1,253
14887,1,72.0,79
14888,1,328.7,207
14889,1,110.7,336
14890,3,740.2,254
14891,4,908.13,148
14892,1,129.2,691
14893,3,1270.03,10
14894,2,981.51,85
14895,36,15626.02,8
14896,8,1308.88,205
14897,8,1493.04,8
14898,14,2118.02,23
14899,1,945.7,395
14901,12,1696.28,11
14902,3,829.8100000000001,26
14903,5,2235.21,21
14904,4,1376.74,2
14905,8,1204.8400000000001,158
14907,15,4996.6900000000005,3
14908,2,270.90000000000003,74
14909,3,1045.13,437
14910,4,333.75,3
14911,367,176798.72,1
14912,5,1069.42,17
14913,8,3641.52,36
14915,11,1033.24,91
14916,8,2113.05,71
14917,2,934.3900000000001,597
14918,8,3012.06,116
14919,1,332.35,539
14920,3,1192.83,213
14921,2,1173.91,30
14922,2,582.49,394
14923,1,620.9,51
14924,3,410.1,246
14926,2,278.4,382
14927,1,262.2,397
14928,1,157.16000000000003,628
14929,2,762.89,32
14930,6,2665.9900000000002,109
14931,4,756.88,5
14932,2,469.86,366
14933,3,885.0,444
14934,5,2601.85,82
14935,2,2585.28,297
14936,11,7073.74,34
14937,2,1051.88,57
14938,2,1361.03,562
14940,2,479.89,418
14941,1,100.5,579
14942,4,290.11,402
14943,1,83.82,663
14944,18,7306.96,30
14945,1,179.4,414
14946,1,66.4,14
14947,6,487.74,72
14948,6,815.82,23
14949,4,471.63,469
14950,1,208.1,19
14951,1,199.16,79
14952,26,11033.76,60
14953,4,693.64,25
14954,2,274.61,12
14955,1,105.41,733
14957,2,155.05,253
14958,6,305.74,147
14959,4,655.12,64
14960,2,143.82,8
14961,20,12671.08,11
14962,3,193.71,271
14963,12,2526.44,10
14964,1,183.51,247
14965,1,385.38,96
14966,6,704.37,15
14967,5,1329.3000000000002,50
14968,2,289.24,30
14969,1,564.88,704
14970,6,367.19,68
14971,2,758.86,35
14972,2,42.61,128
14973,3,442.4,107
14974,1,86.08,37
14975,2,448.44,57
14976,6,360.91,57
14977,1,31.55,726
14978,9,1067.32,72
14979,1,326.31,735
14980,1,47.53,737
14981,2,372.92,246
14982,1,177.43,572
14983,1,106.25,689
14984,4,261.52,19
14985,2,261.93,198
14986,2,425.11,376
14987,5,575.9499999999999,16
14988,7,1645.32,212
14989,1,234.8,662
14990,2,135.57,612
14991,1,186.67000000000002,430
14992,1,179.4,442
14993,1,22.93,564
14994,5,634.58,382
14995,2,99.98,39
14996,1,344.99,481
14997,4,603.1999999999999,46
14998,4,418.9,170
14999,1,105.33000000000001,593
15000,1,382.77,48
15001,1,82.17,394
15002,9,3505.85,116
15003,6,670.96,473
15004,1,776.9300000000001,147
15005,56,9784.68,16
15006,2,487.47,51
15007,1,146.96,159
15008,2,144.0,480
15009,3,1110.39,12
15010,1,244.44,36
15011,2,409.1,396
15012,3,516.95,54
15013,10,1314.6,488
15014,2,254.32,43
15015,12,1614.65,501
15016,4,313.86,173
15017,1,109.68,34
15018,3,286.51,39
15019,1,163.97,267
15020,1,100.72,379
15021,12,1678.38,9
15022,4,916.99,12
15023,19,6832.78,3
15024,15,2886.61,10
15025,2,720.28,33
15026,5,707.99,80
15027,10,1820.3200000000002,31
15028,6,951.3100000000001,8
15029,1,227.4,620
15030,6,1078.47,72
15031,14,1904.09,4
15032,7,6652.6,256
15033,10,2022.2,5
15034,14,6180.52,16
15035,1,203.41,90
15036,2,291.9,72
15037,2,229.10999999999999,376
15038,8,593.03,59
15039,87,24097.49,10
15041,2,247.03,170
15042,2,226.20000000000002,199
15043,6,1381.85,31
15044,31,7088.12,19
15045,1,36.660000000000004,152
15046,25,5667.5199999999995,9
15047,1,319.82,270
15048,4,311.99,65
15049,1,121.17000000000002,274
15050,5,3376.69,25
15051,9,3050.1,23
15052,1,129.98,319
15053,3,696.29,5
15054,2,242.17000000000002,12
15055,3,389.37,475
15056,1,82.35,520
15057,5,2174.26,275
15058,16,2563.74,25
15059,19,2176.5,41
15060,4,239.45000000000002,8
15061,105,46859.31,4
15062,8,1940.05,71
15063,1,70.2,213
15064,4,850.46,410
15065,5,2182.11,38
15066,1,557.79,53
15067,5,2911.68,78
15068,4,892.51,46
15069,1,490.58000000000004,179
15070,3,692.1500000000001,373
15071,4,649.61,94
15072,1,187.52,479
15073,8,1710.31,10
15074,3,1550.73,105
15075,1,634.18,78
15076,2,1178.49,173
15077,2,671.4000000000001,495
15078,49,13673.93,7
15079,9,1898.69,213
15080,2,492.70000000000005,428
15081,10,784.32,66
15082,1,93.35000000000001,669
15083,1,62.699999999999996,257
15084,2,415.53,380
15085,1,316.94,730
15086,2,187.48000000000002,565
15087,1,246.46,282
15088,2,686.27,21
15089,6,1495.53,10
15090,1,259.52,308
15091,3,703.91,68
15092,3,402.26,215
15093,20,7075.820000000001,18
15095,9,2762.34,104
15096,1,189.04000000000002,43
15097,3,707.1899999999999,4
15098,1,297.0,182
15099,1,245.93,84
15100,2,127.80000000000001,387
15101,5,737.6700000000001,9
15102,2,207.07,531
15103,2,490.06,31
15104,2,517.3100000000001,197
15105,9,2713.21,18
15106,5,1147.76,18
15107,8,385.5,311
15108,3,716.1500000000001,142
15109,3,533.3000000000001,246
15110,6,713.0,24
15111,5,2095.01,29
15112,1,104.85,611
15113,3,2894.06,10
15114,12,2999.88,30
15115,2,284.8,18
15116,4,1233.2,18
15117,8,1771.22,15
15119,1,132.35,246
15120,1,235.62,134
15121,2,387.67,50
15122,11,3048.4100000000003,114
15123,5,3460.32,7
15124,4,305.14,23
15125,21,11334.38,25
15126,2,339.59000000000003,537
15127,2,671.5500000000001,66
15128,5,1475.52,60
15129,23,6123.38,50
15130,1,294.41,170
15131,1,64.38,395
15132,5,881.23,18
15133,5,993.3,128
15134,10,1381.04,15
15135,2,212.4,239
15136,4,1227.4,3
15137,2,645.4,521
15138,1,320.57,394
15139,2,178.96,240
15140,8,2568.49,52
15141,7,1318.17,458
15142,6,2233.03,46
15143,2,447.83000000000004,226
15144,27,7602.29,8
15145,4,889.63,4
15146,2,1213.36,165
15147,1,381.6,240
15148,1,268.44,11
15149,4,639.73,134
15150,13,6995.650000000001,17
15151,2,1044.31,423
15152,14,3679.23,10
15153,1,158.4,31
15154,3,324.15,75
15155,1,226.99,383
15156,3,752.3100000000001,1
15157,5,1997.47,4
15158,2,408.12,45
15159,32,14157.48,2
15160,4,478.72,357
15161,1,69.36,388
15162,1,215.4,731
15163,2,256.87,18
15164,9,1420.54,69
15165,1,564.8000000000001,373
15166,1,139.56,468
15167,5,1000.05,321
15168,1,58.86,26
15169,2,449.87,382
15170,1,63.300000000000004,407
15171,1,357.0,331
15172,5,1418.77,9
15173,7,1077.54,381
15174,2,342.37,323
15175,1,200.14,72
15176,1,624.95,668
15177,1,636.38,426
15178,1,21.0,260
15179,12,4915.79,18
15180,3,835.88,367
15181,4,798.68,66
15182,10,2047.8500000000001,154
15183,3,274.56,548
15184,4,329.28,29
15185,1,165.07999999999998,70
15186,5,960.58,14
15187,13,2194.88,2
15188,1,227.48,725
15189,45,10573.39,1
15190,1,733.59,434
15191,3,367.1,463
15192,5,1170.03,120
15193,1,122.97,61
15194,27,9166.16,3
15196,2,223.05,433
15197,6,1290.86,11
15198,5,429.87,92
15199,10,1814.7,59
15200,1,399.85,495
15201,7,1405.4,87
15203,15,3897.22,26
15204,1,248.58,357
15205,2,404.64,85
15206,4,420.3,10
15207,3,683.92,416
15208,6,527.07,1
15209,1,112.18,730
15210,3,676.03,225
15211,2,600.53,60
15212,2,128.68,241
15213,2,298.35,319
15214,8,1274.28,2
15215,7,1368.41,47
15216,2,265.09000000000003,88
15217,1,276.15,563
15218,19,4600.85,11
15219,2,303.34000000000003,176
15220,6,1444.46,52
15221,4,336.1,366
15222,11,3026.75,319
15223,5,829.5500000000001,226
15224,5,610.71,358
15225,1,282.3,234
15226,1,128.91,311
15227,9,1424.46,37
15228,6,4423.72,66
15229,1,90.3,586
15230,1,342.0,241
15231,1,250.26000000000002,621
15232,2,492.06,113
15234,1,157.88,277
15235,16,2176.13,218
15236,1,310.55,299
15237,4,1163.11,2
15238,3,775.9300000000001,29
15239,2,669.99,10
15240,12,3647.35,45
15241,11,2687.94,67
15242,1,302.04,422
15243,2,703.13,74
15244,3,574.77,65
15245,8,4374.04,134
15246,3,664.45,238
15247,3,535.56,122
15248,3,1192.46,411
15249,18,7151.93,32
15251,21,13876.26,9
15252,5,1440.65,36
15253,8,1689.29,16
15254,3,611.21,127
15255,9,3063.07,67
15256,2,170.4,149
15257,2,68.25,283
15258,2,371.76,169
15259,3,576.08,513
15260,24,6145.01,100
15261,4,1163.4,135
15262,3,371.37,324
15263,1,52.41,107
15264,2,690.89,64
15265,4,2440.25,151
15266,5,478.0,338
15267,5,1717.36,22
15268,3,727.8000000000001,479
15269,3,700.21,24
15270,19,3975.51,16
15271,24,3523.63,7
15272,6,907.53,57
15274,2,668.97,4
15275,1,502.96,38
15276,3,445.28000000000003,66
15277,2,458.49,47
15278,4,374.76,562
15279,5,880.48,355
15280,3,296.46,172
15281,16,5716.610000000001,59
15282,1,316.29,570
15283,2,57.3,487
15284,1,24.75,500
15285,1,94.92,408
15286,1,174.15,50
15287,5,418.98,22
15288,9,2434.2400000000002,43
15289,5,1381.71,29
15290,26,8938.93,5
15291,33,5892.3,26
15292,1,102.34,201
15293,1,168.9,666
15294,1,153.8,411
15295,1,133.39,654
15296,12,7393.2,51
15297,3,577.09,10
15298,22,6637.13,2
15299,2,918.0,388
15300,1,454.44,64
15301,16,5784.24,51
15302,1,187.10000000000002,730
15303,3,676.59,290
15304,5,292.85,61
15305,1,77.7,555
15306,9,2106.39,64
15307,1,83.65,96
15308,1,188.67000000000002,274
15309,3,601.96,611
15310,1,1532.1,479
15311,201,71131.58,1
15312,12,2083.94,75
15314,3,740.22,199
15315,2,540.74,64
15316,1,165.0,327
15317,1,94.2,677
15318,1,312.62,4
15319,1,110.70000000000002,284
15320,1,168.63,44
15321,12,5531.7300000000005,71
15322,2,1032.9,86
15323,3,299.5,563
15324,1,89.82000000000001,701
15325,8,1245.82,104
15326,5,1310.4,334
15327,1,125.1,53
15328,1,74.34,408
15329,10,1846.66,39
15330,2,185.04,32
15331,3,720.86,500
15332,6,5157.09,366
15333,1,1028.56,208
15334,3,328.46,157
15335,1,143.12,54
15336,1,129.8,402
15337,1,289.87,411
15338,1,200.13,677
15339,7,1354.06,66
15340,1,87.8,562
15341,2,2017.02,81
15342,1,358.38,130
15343,1,122.10000000000001,87
15344,1,156.54000000000002,74
15345,1,142.29000000000002,46
15346,3,410.37,333
15347,4,1155.45,366
15348,1,158.04,72
15349,2,316.16,158
15350,2,562.45,373
15351,10,2632.79,12
15352,1,59.25,549
15353,7,2014.8600000000001,255
15355,1,16.75,53
15356,13,3065.04,31
15358,42,13792.32,5
15359,8,181.35,663
15360,1,427.93,40
15361,2,274.2,362
15362,2,415.83,449
15363,2,897.36,373
15364,2,913.19,96
15365,12,3515.67,26
15366,7,2090.25,75
15367,10,3870.63,57
15368,1,151.20000000000002,21
15369,3,2693.02,492
15370,6,1922.22,71
15371,1,59.400000000000006,662
15372,4,2864.04,137
15373,15,1431.3,8
15374,2,256.32,129
15375,1,42.0,690
15376,3,952.75,40
15377,4,277.5,383
15378,2,168.5,463
15379,8,3644.54,169
15380,5,236.96,9
15381,3,910.6800000000001,268
15382,12,11022.34,15
15384,4,1699.19,170
15385,3,553.58,40
15386,1,365.7,186
15387,1,349.5,492
15388,1,130.64,270
15390,2,1093.1100000000001,396
15391,1,151.52,584
15392,7,2383.48,5
15393,5,401.94,16
15394,11,3258.61,10
15395,1,29.7,326
15396,2,687.2800000000001,113
15397,1,62.650000000000006,290
15398,2,1154.73,16
15399,3,755.4200000000001,1
15400,8,860.3000000000001,92
15401,2,135.75,452
15402,6,641.74,149
15403,2,143.51999999999998,492
15404,1,230.44,376
15405,2,354.45,189
15406,4,638.32,31
15407,4,536.7,34
15408,1,116.08,264
15409,1,64.95,721
15410,10,3426.1200000000003,84
15411,4,792.49,26
15412,1,74.13,171
15413,4,1454.39,692
15414,3,675.2,10
15415,1,528.11,313
15416,6,3240.84,65
15417,1,430.8,85
15418,2,339.96999999999997,425
15419,1,118.86,25
15420,6,620.99,434
15421,10,2515.56,59
15422,7,1146.82,323
15423,3,174.69,38
15424,3,248.68,254
15425,4,1069.44,400
15426,9,1838.35,19
15427,3,1185.29,33
15428,4,341.67,15
15429,2,261.51,27
15430,1,421.85,528
15431,1,153.24,503
15432,2,199.41000000000003,23
15433,2,517.6999999999999,214
15434,11,2172.71,8
15435,1,102.29,22
15436,3,842.83,12
15437,2,246.89000000000001,262
15438,1,102.83,131
15439,3,980.25,405
15440,3,277.21,55
15441,3,1032.81,396
15443,13,3820.8,2
15444,2,1043.3700000000001,9
15445,2,165.95,264
15446,3,248.57,377
15447,4,272.32,331
15448,2,606.86,313
15449,3,939.62,26
15450,1,330.54,30
15451,2,128.06,434
15452,6,1321.1100000000001,30
15453,7,1001.0600000000001,2
15454,2,232.85,362
15456,10,1283.71,283
15457,1,187.57,262
15458,2,317.04,25
15459,2,190.08,417
15460,1,107.55,354
15461,2,429.7,461
15462,4,666.3,94
15463,1,126.14,29
15464,1,614.1800000000001,338
15465,29,4671.33,20
15466,4,1179.11,85
15467,3,481.18,9
15468,2,929.37,51
15469,3,390.1,50
15470,1,63.419999999999995,576
15471,3,826.5600000000001,2
15472,1,311.86,113
15473,8,2046.0,14
15474,1,101.07000000000001,596
15475,1,388.46,77
15476,4,1570.63,380
15477,1,368.4,650
15478,3,1500.08,40
15479,1,12.6,733
15480,3,2363.7200000000003,116
15481,1,1483.6399999999999,401
15482,16,5882.75,16
15483,10,706.28,161
15484,6,4069.33,1
15485,7,2991.56,30
15486,1,102.0,527
15487,1,192.42000000000002,680
15488,4,283.12,93
15489,8,1885.68,23
15490,1,119.6,430
15491,6,2288.2200000000003,95
15492,2,518.66,28
15493,9,1815.74,33
15494,5,3119.9500000000003,21
15495,1,205.0,379
15496,1,95.19,631
15497,8,2635.56,18
15498,41,13865.1,3
15499,1,80.45,724
15500,4,731.51,8
15501,2,280.05,405
15502,10,5468.01,16
15503,2,196.01,363
15504,4,298.5,81
15505,5,2318.32,53
15506,6,1478.21,23
15507,1,232.05,172
15508,6,714.11,189
15509,1,78.06,380
15511,5,331.63,12
15512,4,235.08,156
15513,32,16099.99,33
15514,18,4568.17,12
15515,1,158.31,387
15516,3,47.980000000000004,45
15517,1,234.36,233
15518,14,3265.49,64
15519,2,315.11,383
15520,1,343.5,2
15521,14,4670.67,40
15522,2,366.64,33
15523,15,5979.94,84
15524,1,15.0,607
15525,4,953.91,2
15526,1,9.14,33
15527,22,2881.63,19
15528,1,128.23000000000002,254
15529,12,4421.94,23
15530,5,1249.8700000000001,22
15531,2,1347.3500000000001,8
15532,10,2099.6800000000003,25
15533,3,510.23,19
15534,1,68.1,726
15535,5,360.02,173
15536,1,238.69,409
15537,1,68.67,163
15538,6,1152.6,538
15539,1,538.46,7
15540,2,415.78000000000003,11
15541,1,44.45,114
15542,3,571.96,512
15543,2,159.85,288
15544,20,6247.05,9
15545,2,303.5,54
15547,25,6384.94,7
15548,1,75.64,596
15549,8,1357.3400000000001,77
15550,12,1435.76,4
15551,4,1037.59,37
15552,2,176.92000000000002,217
15553,1,368.58,60
15554,1,130.4,278
15555,35,8253.05,12
15556,1,235.51,24
15557,1,251.75,29
15558,1,141.18,639
15559,1,909.0,568
15560,2,136.52,398
15561,8,1382.69,12
15562,3,417.01,352
15563,6,2075.36,22
15564,1,35.04,676
15565,2,123.66000000000001,50
15566,2,152.52,393
15567,1,171.06,19
15568,3,653.14,3
15569,9,2497.7,104
15570,24,6007.57,7
15571,14,2508.08,12
15572,10,2637.38,5
15573,5,641.92,32
15574,6,1064.51,178
15575,1,14.85,620
15576,1,735.3199999999999,38
15577,4,205.68,151
15578,1,85.15,162
15579,5,808.74,69
15580,8,1015.28,377
15581,32,3363.46,156
15582,3,629.61,25
15583,1,84.41,376
15584,6,636.82,24
15585,1,397.62,177
15586,3,843.84,593
15587,7,1359.36,50
15588,1,192.0,678
15589,3,358.38,256
15590,5,1189.15,382
15591,1,11.7,674
15592,1,388.58,47
15593,1,45.0,71
15594,5,1389.03,16
15595,1,357.59999999999997,488
15596,8,2239.2400000000002,215
15597,2,440.62,35
15598,2,397.02,53
15599,3,1048.35,27
15600,4,790.68,428
15601,30,10046.91,11
15602,16,2543.46,8
15603,1,48.480000000000004,79
15604,1,216.39000000000001,52
15605,9,1222.67,36
15606,17,3455.01,61
15607,9,1085.43,337
15608,5,1542.53,28
15609,1,217.2,184
15610,1,70.86,52
15611,17,1271.6000000000001,10
15612,1,34.8,62
15613,1,313.84,610
15614,4,2024.8600000000001,438
15615,46,15561.49,10
15616,1,132.54,438
15617,3,611.7,396
15618,4,687.6,33
15619,1,244.6,11
15620,4,1438.51,57
15621,4,919.23,4
15622,17,5590.93,43
15623,8,1336.96,141
15624,4,337.03000000000003,117
15625,9,3236.4,104
15626,3,911.64,75
15627,2,402.28,457
15628,17,4207.82,5
15629,3,1758.44,450
15630,3,1081.0,45
15631,1,470.71,642
15632,8,2549.83,16
15633,12,3308.36,509
15634,2,435.45,17
15636,4,667.34,90
15637,4,551.0600000000001,53
15638,6,1410.49,379
15639,3,632.22,134
15640,29,14267.79,4
15641,12,4290.09,105
15642,1,105.78,730
15643,3,358.05,192
15644,4,699.25,166
15645,3,788.96,19
15646,5,783.84,158
15647,1,169.0,415
15648,2,364.3,204
15649,4,1744.2,336
15650,2,319.47,522
15651,5,1259.06,37
15652,5,887.94,91
15653,1,48.0,116
15654,2,641.13,9
15655,1,401.72,243
15656,4,506.85,45
15657,1,30.0,23
15658,7,1210.8000000000002,190
15659,2,128.7,44
15660,14,2545.16,25
15661,8,1003.58,317
15662,2,221.08,661
15663,1,112.74,106
15664,4,928.58,51
15665,5,2930.31,168
15666,2,507.01,472
15667,1,301.32000000000005,40
15668,1,76.32000000000001,218
15669,4,608.84,40
15670,2,168.15,297
15671,7,2423.28,19
15672,1,32.550000000000004,725
15673,9,4358.25,88
15674,12,4558.87,73
15675,4,348.04,81
15676,3,2561.16,19
15677,3,980.58,49
15678,3,1544.66,53
15679,4,608.11,24
15680,10,3599.08,9
15681,11,2041.8,25
15682,2,275.16,599
15683,2,504.64,117
15684,3,116.25,547
15685,1,37.03,450
15686,1,90.0,420
15687,9,2124.4,9
15688,1,139.65,419
15689,3,333.33000000000004,120
15690,2,198.84,4
15691,4,332.7,252
15692,1,173.34,28
15693,1,37.5,659
15694,21,4688.72,1
15695,4,778.49,267
15696,12,2266.62,33
15697,1,192.9,690
15698,1,46.2,624
15699,1,144.60000000000002,18
15700,2,531.28,172
15701,3,984.28,2
15702,1,67.07,476
15703,1,104.4,265
15704,6,2223.85,140
15705,1,79.5,201
15706,3,531.5600000000001,65
15707,4,810.97,35
15708,9,2495.92,41
15709,2,124.39,284
15710,1,694.52,417
15711,2,286.2,557
15712,12,2063.96,9
15713,4,473.14,143
15714,4,612.98,12
15715,4,446.8,556
15716,11,2135.8,146
15717,4,250.50000000000003,234
15718,1,157.58,540
15719,31,6784.85,33
15720,2,465.21,24
15721,1,466.33000000000004,12
15722,9,2385.3700000000003,36
15723,4,659.58,365
15724,3,240.3,201
15725,1,336.07,15
15726,1,153.61,390
15727,14,6717.68,17
15728,2,484.6,380
15729,3,96.65,213
15730,5,1312.03,66
15731,1,100.1,554
15732,9,1237.64,212
15733,1,100.5,283
15734,4,1311.2,115
15735,1,293.78,421
15736,2,1382.77,435
15737,6,887.61,15
15738,40,8832.25,19
15739,1,295.92,66
15740,1,154.88,49
15741,2,142.77,458
15742,1,88.47,619
15743,4,334.63,16
15744,1,34.8,78
15745,4,708.44,19
15746,1,173.25,134
15747,9,2088.09,13
15748,3,146.31,40
15750,18,5245.15,3
15751,7,462.24,461
15752,9,3533.09,40
15753,1,79.2,305
15754,8,2326.26,51
15755,17,4569.44,10
15756,4,352.15,61
15757,6,1916.86,66
15758,1,170.4,25
15759,5,209.60000000000002,297
15761,1,37.95,443
15762,2,467.35,65
15763,2,465.17,32
15764,8,3670.15,88
15765,1,234.78,667
15766,3,426.96000000000004,64
15768,34,3850.07,116
15769,17,6061.1,31
15770,1,196.8,613
15771,3,908.84,604
15772,1,183.58,418
15773,2,730.25,6
15774,6,505.92,69
15775,2,115.8,245
15776,1,146.57,133
15777,7,1122.21,241
15778,1,157.8,431
15780,3,324.73,184
15781,3,237.06,25
15782,4,3039.9,10
15783,1,214.1,11
15784,2,529.98,468
15785,16,4078.56,33
15786,5,6491.14,46
15787,3,684.88,26
15788,1,142.35,509
15789,6,1554.68,358
15790,1,134.65,10
15791,5,2721.26,44
15792,2,768.09,400
15793,8,1322.14,15
15794,2,517.35,736
15795,8,1374.08,150
15796,17,2663.6600000000003,1
15797,4,2066.28,113
15798,3,1142.07,493
15799,4,977.47,76
15800,7,752.6,107
15801,3,871.5500000000001,46
15803,4,1320.56,51
15804,13,3106.1,1
15805,29,7673.56,23
15806,3,751.88,46
15807,4,1401.46,50
15808,21,9680.130000000001,306
15809,6,662.44,36
15810,8,2246.03,79
15811,7,2681.68,22
15812,12,1762.9,107
15813,2,903.16,208
15814,6,2177.29,17
15815,5,1611.48,64
15816,2,86.65,542
15817,3,1824.67,421
15818,1,330.3,588
15819,10,3630.09,49
15820,1,158.4,320
15821,2,347.06,44
15822,6,1320.41,3
15823,2,2922.02,729
15824,2,602.94,453
15825,1,130.92000000000002,172
15826,4,1889.47,56
15827,27,2218.47,73
15828,1,388.82,375
15829,2,462.96,99
15830,1,400.5,38
15831,3,556.36,58
15832,1,745.19,254
15833,1,44.7,738
15834,5,2423.56,70
15835,4,687.09,44
15836,1,49.97,50
15837,2,582.96,65
15838,23,17907.04,11
15839,3,988.95,33
15840,2,331.6,59
15841,9,2140.7,73
15842,2,391.5,393
15843,1,62.85000000000001,304
15844,1,108.83999999999999,46
15845,11,3325.12,18
15846,1,101.97,385
15847,5,544.0600000000001,38
15848,1,96.74000000000001,622
15850,6,832.26,19
15851,1,97.17999999999999,527
15852,2,61.56,197
15853,1,110.8,52
15854,15,1684.8500000000001,4
15855,6,951.92,137
15856,51,24529.940000000002,4
15857,2,495.78,19
15858,13,2862.46,16
15859,1,244.16,432
15860,17,1512.6000000000001,41
15861,11,3489.2599999999998,12
15862,13,1839.74,8
15863,5,217.15,26
15864,7,1877.1599999999999,22
15865,5,1155.76,41
15866,1,129.38,101
15867,30,3968.68,5
15868,1,68.1,583
15869,3,282.81,277
15870,4,514.36,33
15871,1,1.25,437
15872,4,619.29,15
15873,3,175.68,501
15874,19,5950.6,64
15875,1,87.42,646
15876,1,535.44,409
15877,2,331.06,2
15878,2,279.21999999999997,562
15879,3,535.7,404
15880,1,494.96,369
15881,5,440.95,312
15882,8,978.59,199
15883,2,302.73,2
15884,2,52.849999999999994,432
15885,10,685.28,93
15886,4,602.65,60
15887,3,467.53000000000003,407
15888,3,165.64,81
15889,8,1107.6100000000001,157
15890,3,229.14999999999998,395
15891,1,268.12,227
15892,1,67.46,669
15894,2,373.65,253
15895,1,33.51,150
15897,2,188.94,194
15898,23,2782.06,1
15899,1,67.2,369
15900,4,857.65,24
15901,5,512.86,17
15902,1,116.21,380
15903,11,6344.16,10
15904,1,99.48,8
15905,1,72.64,543
15906,10,1417.54,20
15907,3,725.29,4
15908,1,126.87,512
15909,1,191.94,174
15910,15,2236.06,1
15911,8,1073.03,624
15912,9,719.74,178
15913,1,6.300000000000001,534
15914,2,125.09,378
15915,1,351.94,402
15916,12,1398.0,16
15917,5,336.59000000000003,248
15918,3,421.7,191
15919,2,688.73,20
15920,6,284.36,154
15921,4,403.29,173
15922,1,576.4000000000001,373
15923,1,169.06,373
15924,1,59.07,731
15925,1,168.9,194
15926,1,123.94,542
15927,1,69.89,647
15928,1,140.53,656
15930,1,340.08000000000004,67
15931,1,158.7,428
15932,8,1804.72,4
15933,3,990.98,21
15934,2,1698.12,418
15935,1,91.04,239
15936,2,158.14,379
15937,1,145.35000000000002,64
15938,9,634.61,112
15939,12,4206.07,107
15942,1,300.54,134
15943,2,209.19,650
15944,4,993.2900000000001,277
15945,4,678.01,365
15946,3,1931.78,503
15947,1,1127.84,83
15948,3,1416.69,8
15949,2,339.52,17
15950,10,5559.32,32
15951,3,719.07,9
15952,4,580.78,34
15953,17,1377.4,15
15954,1,168.3,589
15955,21,6558.91,24
15956,1,180.8,551
15957,3,799.86,32
15958,4,408.69,74
15959,2,374.09000000000003,682
15960,4,273.45,374
15961,1,281.14,379
15962,1,195.48,449
15963,2,426.56,20
15964,1,107.95,663
15965,12,1924.46,17
15966,1,286.13,451
15967,12,1752.92,23
15968,1,305.42,388
15969,4,284.74,3
15970,2,525.02,304
15971,13,3408.5,53
15972,4,800.02,456
15973,2,327.64,367
15974,7,2546.77,39
15975,1,356.01,84
15976,6,1158.78,165
15977,2,769.13,17
15978,3,2672.52,77
15979,1,293.52,603
15980,7,5684.85,89
15981,13,6334.57,25
15982,1,225.20000000000002,605
15983,8,3101.57,22
15984,30,6885.09,3
15985,7,2425.62,123
15986,2,354.42,30
15987,7,792.97,12
15988,3,521.46,19
15989,2,171.8,376
15990,7,1277.37,44
15991,1,79.6,534
15992,3,795.05,4
15993,6,2032.15,9
15994,3,897.88,55
15995,1,521.39,414
15996,7,1044.3600000000001,88
15998,16,5841.18,37
15999,1,20.4,736
16001,1,473.84000000000003,381
16002,1,99.64,625
16003,10,2809.52,30
16004,5,1549.8400000000001,475
16005,10,1686.32,12
16006,2,278.42,211
16007,7,2388.22,48
